"Store,Dept,Date,Predicted_Weekly_Sales"
"32,82,2013-06-07,17729.629"
"32,82,2013-06-14,17851.086"
"32,82,2013-06-21,17869.275"
"32,82,2013-06-28,18019.41"
"32,82,2013-07-05,17971.088"
"32,82,2013-07-12,17916.273"
"32,82,2013-07-19,18011.373"
"32,82,2013-07-26,17927.07"
"32,83,2012-11-02,4069.3218"
"32,83,2012-11-09,4166.371"
"32,83,2012-11-16,3924.2434"
"32,83,2012-11-23,6842.9595"
"32,83,2012-11-30,5125.475"
"32,83,2012-12-07,4898.9805"
"32,83,2012-12-14,5840.011"
"32,83,2012-12-21,9105.286"
"32,83,2012-12-28,3063.1763"
"32,83,2013-01-04,4625.1255"
"32,83,2013-01-11,4288.432"
"32,83,2013-01-18,4216.569"
"32,83,2013-01-25,4066.6155"
"32,83,2013-02-01,4629.003"
"32,83,2013-02-08,4276.0786"
"32,83,2013-02-15,4596.3467"
"32,83,2013-02-22,4236.457"
"32,83,2013-03-01,4182.477"
"32,83,2013-03-08,4296.601"
"32,83,2013-03-15,4434.3125"
"32,83,2013-03-22,4597.568"
"32,83,2013-03-29,4089.404"
"32,83,2013-04-05,5334.134"
"32,83,2013-04-12,5205.336"
"32,83,2013-04-19,4976.05"
"32,83,2013-04-26,5046.3354"
"32,83,2013-05-03,4183.7344"
"32,83,2013-05-10,4253.863"
"32,83,2013-05-17,4279.0273"
"32,83,2013-05-24,4630.841"
"32,83,2013-05-31,4167.585"
"32,83,2013-06-07,4356.5854"
"32,83,2013-06-14,4478.043"
"32,83,2013-06-21,4496.232"
"32,83,2013-06-28,4216.8306"
"32,83,2013-07-05,4168.5063"
"32,83,2013-07-12,4543.23"
"32,83,2013-07-19,4208.791"
"32,83,2013-07-26,4192.6416"
"32,85,2012-11-02,1278.8638"
"32,85,2012-11-09,1306.3762"
"32,85,2012-11-16,1209.5879"
"32,85,2012-11-23,4281.08"
"32,85,2012-11-30,2639.3982"
"32,85,2012-12-07,2412.9043"
"32,85,2012-12-14,3455.6577"
"32,85,2012-12-21,6645.1313"
"32,85,2012-12-28,700.2325"
"32,85,2013-01-04,1765.1304"
"32,85,2013-01-11,1497.9735"
"32,85,2013-01-18,1426.11"
"32,85,2013-01-25,1276.1569"
"32,85,2013-02-01,1838.5448"
"32,85,2013-02-08,1416.0834"
"32,85,2013-02-15,1681.2717"
"32,85,2013-02-22,1445.9989"
"32,85,2013-03-01,1392.0184"
"32,85,2013-03-08,1506.1427"
"32,85,2013-03-15,1643.8541"
"32,85,2013-03-22,1807.1096"
"32,85,2013-03-29,1298.946"
"32,85,2013-04-05,2543.677"
"32,85,2013-04-12,2414.8782"
"32,85,2013-04-19,2185.592"
"32,85,2013-04-26,2255.878"
"32,85,2013-05-03,1393.2775"
"32,85,2013-05-10,1135.0801"
"32,85,2013-05-17,1160.2445"
"32,85,2013-05-24,1512.0582"
"32,85,2013-05-31,1377.1283"
"32,85,2013-06-07,1292.8828"
"32,85,2013-06-14,1359.2595"
"32,85,2013-06-21,1377.4495"
"32,85,2013-06-28,1426.3737"
"32,85,2013-07-05,1378.0486"
"32,85,2013-07-12,1424.4478"
"32,85,2013-07-19,1418.3345"
"32,85,2013-07-26,1402.1853"
"32,87,2012-11-02,9875.15"
"32,87,2012-11-09,9757.318"
"32,87,2012-11-16,10027.276"
"32,87,2012-11-23,13100.271"
"32,87,2012-11-30,10488.606"
"32,87,2012-12-07,10134.257"
"32,87,2012-12-14,11283.773"
"32,87,2012-12-21,17534.562"
"32,87,2012-12-28,8948.777"
"32,87,2013-01-04,11659.401"
"32,87,2013-01-11,11736.01"
"32,87,2013-01-18,11318.23"
"32,87,2013-01-25,10667.977"
"32,87,2013-02-01,11951.605"
"32,87,2013-02-08,12274.297"
"32,87,2013-02-15,12162.46"
"32,87,2013-02-22,11480.314"
"32,87,2013-03-01,10967.941"
"32,87,2013-03-08,11852.125"
"32,87,2013-03-15,11678.169"
"32,87,2013-03-22,11841.424"
"32,87,2013-03-29,11333.261"
"32,87,2013-04-05,12889.657"
"32,87,2013-04-12,12302.467"
"32,87,2013-04-19,12219.905"
"32,87,2013-04-26,11633.378"
"32,87,2013-05-03,10460.059"
"32,87,2013-05-10,10423.264"
"32,87,2013-05-17,9643.143"
"32,87,2013-05-24,10488.574"
"32,87,2013-05-31,10245.488"
"32,87,2013-06-07,10525.986"
"32,87,2013-06-14,10647.442"
"32,87,2013-06-21,10665.632"
"32,87,2013-06-28,10493.154"
"32,87,2013-07-05,10756.496"
"32,87,2013-07-12,9907.346"
"32,87,2013-07-19,10485.115"
"32,87,2013-07-26,10270.545"
"32,90,2012-11-02,66951.08"
"32,90,2012-11-09,67086.16"
"32,90,2012-11-16,68139.875"
"32,90,2012-11-23,71297.85"
"32,90,2012-11-30,70037.29"
"32,90,2012-12-07,67451.88"
"32,90,2012-12-14,67756.6"
"32,90,2012-12-21,74226.35"
"32,90,2012-12-28,63974.055"
"32,90,2013-01-04,69888.664"
"32,90,2013-01-11,68558.984"
"32,90,2013-01-18,68414.555"
"32,90,2013-01-25,67392.01"
"32,90,2013-02-01,68712.01"
"32,90,2013-02-08,71566.58"
"32,90,2013-02-15,70013.375"
"32,90,2013-02-22,68492.58"
"32,90,2013-03-01,67980.21"
"32,90,2013-03-08,68864.39"
"32,90,2013-03-15,68690.44"
"32,90,2013-03-22,69745.164"
"32,90,2013-03-29,69254.484"
"32,90,2013-04-05,68184.734"
"32,90,2013-04-12,69175.59"
"32,90,2013-04-19,69093.05"
"32,90,2013-04-26,68721.086"
"32,90,2013-05-03,65489.453"
"32,90,2013-05-10,65705.58"
"32,90,2013-05-17,64610.02"
"32,90,2013-05-24,65770.88"
"32,90,2013-05-31,65489.453"
"32,90,2013-06-07,65808.305"
"32,90,2013-06-14,65929.76"
"32,90,2013-06-21,65947.95"
"32,90,2013-06-28,65522.55"
"32,90,2013-07-05,65785.91"
"32,90,2013-07-12,65135.5"
"32,90,2013-07-19,65775.805"
"32,90,2013-07-26,65775.805"
"32,91,2012-11-02,51676.01"
"32,91,2012-11-09,51681.68"
"32,91,2012-11-16,52366.0"
"32,91,2012-11-23,55113.84"
"32,91,2012-11-30,53255.523"
"32,91,2012-12-07,52047.395"
"32,91,2012-12-14,52876.566"
"32,91,2012-12-21,56417.957"
"32,91,2012-12-28,43901.83"
"32,91,2013-01-04,55670.996"
"32,91,2013-01-11,54100.81"
"32,91,2013-01-18,53956.375"
"32,91,2013-01-25,52712.445"
"32,91,2013-02-01,53884.426"
"32,91,2013-02-08,55818.67"
"32,91,2013-02-15,55174.418"
"32,91,2013-02-22,53782.53"
"32,91,2013-03-01,53270.16"
"32,91,2013-03-08,53784.94"
"32,91,2013-03-15,53161.746"
"32,91,2013-03-22,53307.527"
"32,91,2013-03-29,52816.84"
"32,91,2013-04-05,52286.633"
"32,91,2013-04-12,53277.5"
"32,91,2013-04-19,53564.34"
"32,91,2013-04-26,53192.383"
"32,91,2013-05-03,55210.88"
"32,91,2013-05-10,54928.18"
"32,91,2013-05-17,54517.457"
"32,91,2013-05-24,55362.89"
"32,91,2013-05-31,55210.88"
"32,91,2013-06-07,55030.902"
"32,91,2013-06-14,55306.258"
"32,91,2013-06-21,55324.445"
"32,91,2013-06-28,55397.875"
"32,91,2013-07-05,55291.816"
"32,91,2013-07-12,55489.008"
"32,91,2013-07-19,55943.28"
"32,91,2013-07-26,55943.28"
"32,92,2012-11-02,112665.68"
"32,92,2012-11-09,114305.55"
"32,92,2012-11-16,120127.8"
"32,92,2012-11-23,126142.25"
"32,92,2012-11-30,121743.47"
"32,92,2012-12-07,119710.49"
"32,92,2012-12-14,119622.836"
"32,92,2012-12-21,125904.77"
"32,92,2012-12-28,95111.94"
"32,92,2013-01-04,116179.016"
"32,92,2013-01-11,113228.35"
"32,92,2013-01-18,112267.56"
"32,92,2013-01-25,109942.95"
"32,92,2013-02-01,118714.984"
"32,92,2013-02-08,122901.36"
"32,92,2013-02-15,120976.555"
"32,92,2013-02-22,113065.65"
"32,92,2013-03-01,111466.03"
"32,92,2013-03-08,119383.66"
"32,92,2013-03-15,114429.664"
"32,92,2013-03-22,116990.586"
"32,92,2013-03-29,116180.81"
"32,92,2013-04-05,117847.64"
"32,92,2013-04-12,118715.53"
"32,92,2013-04-19,118079.92"
"32,92,2013-04-26,116597.08"
"32,92,2013-05-03,99771.36"
"32,92,2013-05-10,102071.36"
"32,92,2013-05-17,97438.484"
"32,92,2013-05-24,102810.63"
"32,92,2013-05-31,100300.63"
"32,92,2013-06-07,100457.05"
"32,92,2013-06-14,102135.64"
"32,92,2013-06-21,102843.01"
"32,92,2013-06-28,99644.55"
"32,92,2013-07-05,100157.69"
"32,92,2013-07-12,97221.164"
"32,92,2013-07-19,100189.96"
"32,92,2013-07-26,100189.96"
"32,93,2012-11-02,35461.645"
"32,93,2012-11-09,35349.29"
"32,93,2012-11-16,34191.57"
"32,93,2012-11-23,40647.59"
"32,93,2012-11-30,35818.355"
"32,93,2012-12-07,35883.453"
"32,93,2012-12-14,35013.453"
"32,93,2012-12-21,39774.895"
"32,93,2012-12-28,28151.541"
"32,93,2013-01-04,35404.836"
"32,93,2013-01-11,34227.625"
"32,93,2013-01-18,34042.633"
"32,93,2013-01-25,32804.008"
"32,93,2013-02-01,35032.504"
"32,93,2013-02-08,35715.312"
"32,93,2013-02-15,35531.637"
"32,93,2013-02-22,34501.297"
"32,93,2013-03-01,33972.766"
"32,93,2013-03-08,34537.723"
"32,93,2013-03-15,34699.152"
"32,93,2013-03-22,34844.934"
"32,93,2013-03-29,34035.156"
"32,93,2013-04-05,35877.438"
"32,93,2013-04-12,35202.812"
"32,93,2013-04-19,34833.617"
"32,93,2013-04-26,34764.59"
"32,93,2013-05-03,40344.863"
"32,93,2013-05-10,39842.46"
"32,93,2013-05-17,39114.055"
"32,93,2013-05-24,40243.156"
"32,93,2013-05-31,39955.117"
"32,93,2013-06-07,39993.566"
"32,93,2013-06-14,40115.023"
"32,93,2013-06-21,40133.21"
"32,93,2013-06-28,39656.164"
"32,93,2013-07-05,39916.17"
"32,93,2013-07-12,39564.934"
"32,93,2013-07-19,40166.848"
"32,93,2013-07-26,40166.848"
"32,94,2012-11-02,46403.54"
"32,94,2012-11-09,46156.902"
"32,94,2012-11-16,45818.293"
"32,94,2012-11-23,47375.28"
"32,94,2012-11-30,45997.836"
"32,94,2012-12-07,46354.863"
"32,94,2012-12-14,45926.246"
"32,94,2012-12-21,51288.004"
"32,94,2012-12-28,39086.15"
"32,94,2013-01-04,50518.586"
"32,94,2013-01-11,49475.656"
"32,94,2013-01-18,49290.664"
"32,94,2013-01-25,48052.04"
"32,94,2013-02-01,51044.27"
"32,94,2013-02-08,50920.16"
"32,94,2013-02-15,51409.12"
"32,94,2013-02-22,50759.848"
"32,94,2013-03-01,50423.066"
"32,94,2013-03-08,50796.273"
"32,94,2013-03-15,50957.703"
"32,94,2013-03-22,51103.484"
"32,94,2013-03-29,50485.457"
"32,94,2013-04-05,51816.332"
"32,94,2013-04-12,51342.36"
"32,94,2013-04-19,51164.914"
"32,94,2013-04-26,51095.887"
"32,94,2013-05-03,53411.656"
"32,94,2013-05-10,52718.918"
"32,94,2013-05-17,52274.43"
"32,94,2013-05-24,53119.613"
"32,94,2013-05-31,52783.44"
"32,94,2013-06-07,53386.207"
"32,94,2013-06-14,53946.754"
"32,94,2013-06-21,53525.85"
"32,94,2013-06-28,53819.945"
"32,94,2013-07-05,53308.812"
"32,94,2013-07-12,52972.65"
"32,94,2013-07-19,52803.42"
"32,94,2013-07-26,52803.42"
"32,95,2012-11-02,86402.95"
"32,95,2012-11-09,86540.61"
"32,95,2012-11-16,87274.82"
"32,95,2012-11-23,86760.39"
"32,95,2012-11-30,86371.48"
"32,95,2012-12-07,86340.28"
"32,95,2012-12-14,86778.17"
"32,95,2012-12-21,91303.24"
"32,95,2012-12-28,70812.44"
"32,95,2013-01-04,92241.15"
"32,95,2013-01-11,92081.45"
"32,95,2013-01-18,91896.45"
"32,95,2013-01-25,90888.625"
"32,95,2013-02-01,94766.82"
"32,95,2013-02-08,95641.3"
"32,95,2013-02-15,96148.766"
"32,95,2013-02-22,94628.12"
"32,95,2013-03-01,93677.02"
"32,95,2013-03-08,95133.125"
"32,95,2013-03-15,94825.98"
"32,95,2013-03-22,94971.75"
"32,95,2013-03-29,94353.72"
"32,95,2013-04-05,98102.71"
"32,95,2013-04-12,97014.43"
"32,95,2013-04-19,96982.71"
"32,95,2013-04-26,96299.375"
"32,95,2013-05-03,93388.85"
"32,95,2013-05-10,93548.98"
"32,95,2013-05-17,95346.47"
"32,95,2013-05-24,93481.11"
"32,95,2013-05-31,93563.99"
"32,95,2013-06-07,95262.54"
"32,95,2013-06-14,99471.836"
"32,95,2013-06-21,99050.945"
"32,95,2013-06-28,98585.9"
"32,95,2013-07-05,98543.34"
"32,95,2013-07-12,97707.39"
"32,95,2013-07-19,96754.0"
"32,95,2013-07-26,96754.0"
"32,96,2012-11-02,3656.004"
"32,96,2012-11-09,3602.3179"
"32,96,2012-11-16,3392.1963"
"32,96,2012-11-23,6627.407"
"32,96,2012-11-30,3490.0852"
"32,96,2012-12-07,3458.8853"
"32,96,2012-12-14,3904.2427"
"32,96,2012-12-21,11037.495"
"32,96,2012-12-28,5338.782"
"32,96,2013-01-04,3392.8691"
"32,96,2013-01-11,3424.5024"
"32,96,2013-01-18,3268.1577"
"32,96,2013-01-25,2785.992"
"32,96,2013-02-01,3811.9631"
"32,96,2013-02-08,5369.912"
"32,96,2013-02-15,3638.6204"
"32,96,2013-02-22,3109.9075"
"32,96,2013-03-01,3228.3987"
"32,96,2013-03-08,3373.3994"
"32,96,2013-03-15,3509.3928"
"32,96,2013-03-22,3655.1716"
"32,96,2013-03-29,3347.0054"
"32,96,2013-04-05,4428.017"
"32,96,2013-04-12,3754.0898"
"32,96,2013-04-19,3917.2854"
"32,96,2013-04-26,3792.041"
"32,96,2013-05-03,26100.748"
"32,96,2013-05-10,25821.717"
"32,96,2013-05-17,23855.135"
"32,96,2013-05-24,25934.676"
"32,96,2013-05-31,24197.994"
"32,96,2013-06-07,24655.51"
"32,96,2013-06-14,24502.271"
"32,96,2013-06-21,23792.96"
"32,96,2013-06-28,24510.865"
"32,96,2013-07-05,25426.334"
"32,96,2013-07-12,23690.293"
"32,96,2013-07-19,23631.56"
"32,96,2013-07-26,23631.56"
"32,97,2012-11-02,17461.33"
"32,97,2012-11-09,17407.645"
"32,97,2012-11-16,17273.873"
"32,97,2012-11-23,18789.766"
"32,97,2012-11-30,17420.414"
"32,97,2012-12-07,17520.332"
"32,97,2012-12-14,17859.271"
"32,97,2012-12-21,22173.607"
"32,97,2012-12-28,15651.9795"
"32,97,2013-01-04,18477.701"
"32,97,2013-01-11,18509.336"
"32,97,2013-01-18,18439.82"
"32,97,2013-01-25,17957.652"
"32,97,2013-02-01,18896.793"
"32,97,2013-02-08,19324.49"
"32,97,2013-02-15,18772.105"
"32,97,2013-02-22,18194.738"
"32,97,2013-03-01,18313.229"
"32,97,2013-03-08,18458.23"
"32,97,2013-03-15,18594.225"
"32,97,2013-03-22,18740.004"
"32,97,2013-03-29,18431.836"
"32,97,2013-04-05,19436.5"
"32,97,2013-04-12,18838.922"
"32,97,2013-04-19,19002.12"
"32,97,2013-04-26,18876.873"
"32,97,2013-05-03,24593.492"
"32,97,2013-05-10,24386.39"
"32,97,2013-05-17,22777.36"
"32,97,2013-05-24,24434.846"
"32,97,2013-05-31,23055.719"
"32,97,2013-06-07,23415.805"
"32,97,2013-06-14,22845.93"
"32,97,2013-06-21,22977.248"
"32,97,2013-06-28,22805.871"
"32,97,2013-07-05,24223.18"
"32,97,2013-07-12,22679.893"
"32,97,2013-07-19,22621.16"
"32,97,2013-07-26,22621.16"
"32,98,2012-11-02,8630.839"
"32,98,2012-11-09,8577.153"
"32,98,2012-11-16,8267.059"
"32,98,2012-11-23,13019.116"
"32,98,2012-11-30,11404.937"
"32,98,2012-12-07,10685.3125"
"32,98,2012-12-14,11729.937"
"32,98,2012-12-21,15814.278"
"32,98,2012-12-28,7959.246"
"32,98,2013-01-04,7659.1245"
"32,98,2013-01-11,7690.759"
"32,98,2013-01-18,7621.243"
"32,98,2013-01-25,7139.0776"
"32,98,2013-02-01,8198.105"
"32,98,2013-02-08,9663.31"
"32,98,2013-02-15,8262.321"
"32,98,2013-02-22,7586.295"
"32,98,2013-03-01,7795.2886"
"32,98,2013-03-08,7752.977"
"32,98,2013-03-15,7985.7803"
"32,98,2013-03-22,8131.5576"
"32,98,2013-03-29,7913.894"
"32,98,2013-04-05,8731.247"
"32,98,2013-04-12,8133.666"
"32,98,2013-04-19,8484.173"
"32,98,2013-04-26,8358.929"
"32,98,2013-05-03,8736.627"
"32,98,2013-05-10,8302.327"
"32,98,2013-05-17,8433.483"
"32,98,2013-05-24,8774.396"
"32,98,2013-05-31,8713.574"
"32,98,2013-06-07,8347.317"
"32,98,2013-06-14,8517.428"
"32,98,2013-06-21,8535.617"
"32,98,2013-06-28,8678.038"
"32,98,2013-07-05,8534.621"
"32,98,2013-07-12,8796.729"
"32,98,2013-07-19,8837.673"
"32,98,2013-07-26,8837.673"
"32,99,2012-11-02,-242.2359"
"32,99,2012-11-09,-214.98073"
"32,99,2012-11-16,-366.81097"
"32,99,2012-11-23,9142.798"
"32,99,2012-11-30,2648.8438"
"32,99,2012-12-07,331.52362"
"32,99,2012-12-14,1478.3873"
"32,99,2012-12-21,4812.681"
"32,99,2012-12-28,-686.0266"
"32,99,2013-02-01,592.5003"
"32,99,2013-02-08,2506.3772"
"32,99,2013-02-15,584.61786"
"32,99,2013-04-05,417.9659"
"32,99,2013-04-12,59.305565"
"32,99,2013-04-19,289.97424"
"32,99,2013-04-26,953.80896"
"32,99,2013-05-03,288.14972"
"32,99,2013-05-10,-161.5533"
"32,99,2013-05-17,21.733574"
"32,99,2013-05-24,310.51642"
"32,99,2013-05-31,156.49628"
"32,99,2013-06-14,105.67967"
"32,99,2013-06-21,123.86946"
"32,99,2013-07-05,122.87259"
"32,99,2013-07-19,458.66434"
"32,99,2013-07-26,313.33533"
"33,1,2012-11-02,5722.6416"
"33,1,2012-11-09,3265.5627"
"33,1,2012-11-16,3117.4604"
"33,1,2012-11-23,3815.869"
"33,1,2012-11-30,3624.371"
"33,1,2012-12-07,5599.471"
"33,1,2012-12-14,6839.363"
"33,1,2012-12-21,8309.366"
"33,1,2012-12-28,2751.199"
"33,1,2013-01-04,3286.8933"
"33,1,2013-01-11,3292.561"
"33,1,2013-01-18,3032.2695"
"33,1,2013-01-25,3518.5828"
"33,1,2013-02-01,4649.319"
"33,1,2013-02-08,6670.913"
"33,1,2013-02-15,7867.5312"
"33,1,2013-02-22,3788.5115"
"33,1,2013-03-01,3788.5115"
"33,1,2013-03-08,3788.5115"
"33,1,2013-03-15,3788.5115"
"33,1,2013-03-22,4294.835"
"33,1,2013-03-29,4774.772"
"33,1,2013-04-05,4674.85"
"33,1,2013-04-12,6043.8345"
"33,1,2013-04-19,6150.8687"
"33,1,2013-04-26,3569.2593"
"33,1,2013-05-03,2945.7263"
"33,1,2013-05-10,2945.7263"
"33,1,2013-05-17,3035.714"
"33,1,2013-05-24,3287.3364"
"33,1,2013-05-31,3287.3364"
"33,1,2013-06-07,3106.6235"
"33,1,2013-06-14,3106.6235"
"33,1,2013-06-21,3106.6235"
"33,1,2013-06-28,3106.6235"
"33,1,2013-07-05,3106.6235"
"33,1,2013-07-12,2911.2915"
"33,1,2013-07-19,2911.2915"
"33,1,2013-07-26,2911.2915"
"33,2,2012-11-02,8857.087"
"33,2,2012-11-09,8779.299"
"33,2,2012-11-16,8779.299"
"33,2,2012-11-23,8852.469"
"33,2,2012-11-30,8660.971"
"33,2,2012-12-07,9232.029"
"33,2,2012-12-14,12633.423"
"33,2,2012-12-21,14437.172"
"33,2,2012-12-28,10020.389"
"33,2,2013-01-04,11240.277"
"33,2,2013-01-11,11181.3955"
"33,2,2013-01-18,10921.1045"
"33,2,2013-01-25,11255.88"
"33,2,2013-02-01,12118.967"
"33,2,2013-02-08,12426.53"
"33,2,2013-02-15,12555.614"
"33,2,2013-02-22,11646.995"
"33,2,2013-03-01,11798.532"
"33,2,2013-03-08,11646.995"
"33,2,2013-03-15,11646.995"
"33,2,2013-03-22,11646.995"
"33,2,2013-03-29,11515.73"
"33,2,2013-04-05,11515.73"
"33,2,2013-04-12,11515.73"
"33,2,2013-04-19,11515.73"
"33,2,2013-04-26,11515.73"
"33,2,2013-05-03,12114.472"
"33,2,2013-05-10,12114.472"
"33,2,2013-05-17,12114.472"
"33,2,2013-05-24,12366.094"
"33,2,2013-05-31,12366.094"
"33,2,2013-06-07,12619.886"
"33,2,2013-06-14,12619.886"
"33,2,2013-06-21,12619.886"
"33,2,2013-06-28,12619.886"
"33,2,2013-07-05,12619.886"
"33,2,2013-07-12,12618.027"
"33,2,2013-07-19,12618.027"
"33,2,2013-07-26,12618.027"
"33,3,2012-11-02,885.64624"
"33,3,2012-11-09,885.64624"
"33,3,2012-11-16,-459.24826"
"33,3,2012-11-23,-1126.7428"
"33,3,2012-11-30,-903.9833"
"33,3,2012-12-07,-970.8874"
"33,3,2012-12-14,-977.3104"
"33,3,2012-12-21,268.19907"
"33,3,2012-12-28,-869.8741"
"33,3,2013-01-04,250.99635"
"33,3,2013-01-11,323.81082"
"33,3,2013-01-18,63.51945"
"33,3,2013-01-25,459.80225"
"33,3,2013-02-01,284.06018"
"33,3,2013-02-08,743.1611"
"33,3,2013-02-15,390.0824"
"33,3,2013-02-22,326.4285"
"33,3,2013-03-01,326.4285"
"33,3,2013-03-08,326.4285"
"33,3,2013-03-15,326.4285"
"33,3,2013-03-22,183.60233"
"33,3,2013-03-29,52.338196"
"33,3,2013-04-05,52.338196"
"33,3,2013-04-12,52.338196"
"33,3,2013-04-19,52.338196"
"33,3,2013-04-26,52.338196"
"33,3,2013-05-03,-10.847242"
"33,3,2013-05-10,-10.847242"
"33,3,2013-05-17,-2.9849682"
"33,3,2013-05-24,427.605"
"33,3,2013-05-31,427.605"
"33,3,2013-06-07,-382.93393"
"33,3,2013-06-14,-382.93393"
"33,3,2013-06-21,-382.93393"
"33,3,2013-06-28,-382.93393"
"33,3,2013-07-05,-382.93393"
"33,3,2013-07-12,1598.1036"
"33,3,2013-07-19,1535.5648"
"33,3,2013-07-26,1617.2625"
"33,4,2012-11-02,6556.469"
"33,4,2012-11-09,6556.469"
"33,4,2012-11-16,6556.469"
"33,4,2012-11-23,7582.898"
"33,4,2012-11-30,6736.473"
"33,4,2012-12-07,6669.569"
"33,4,2012-12-14,7873.1333"
"33,4,2012-12-21,9241.894"
"33,4,2012-12-28,8337.676"
"33,4,2013-01-04,8122.1553"
"33,4,2013-01-11,7821.7427"
"33,4,2013-01-18,7811.5103"
"33,4,2013-01-25,8047.764"
"33,4,2013-02-01,8661.678"
"33,4,2013-02-08,9120.778"
"33,4,2013-02-15,8767.7"
"33,4,2013-02-22,8704.047"
"33,4,2013-03-01,8704.047"
"33,4,2013-03-08,8704.047"
"33,4,2013-03-15,8704.047"
"33,4,2013-03-22,8704.047"
"33,4,2013-03-29,8572.782"
"33,4,2013-04-05,8572.782"
"33,4,2013-04-12,8572.782"
"33,4,2013-04-19,8572.782"
"33,4,2013-04-26,8572.782"
"33,4,2013-05-03,9004.28"
"33,4,2013-05-10,9004.28"
"33,4,2013-05-17,9004.28"
"33,4,2013-05-24,9255.902"
"33,4,2013-05-31,9255.902"
"33,4,2013-06-07,9490.781"
"33,4,2013-06-14,9490.781"
"33,4,2013-06-21,9490.781"
"33,4,2013-06-28,9490.781"
"33,4,2013-07-05,9490.781"
"33,4,2013-07-12,9523.573"
"33,4,2013-07-19,9523.573"
"33,4,2013-07-26,9523.573"
"33,5,2012-11-02,1050.4419"
"33,5,2012-11-09,1209.43"
"33,5,2012-11-16,1209.43"
"33,5,2012-11-23,4977.4927"
"33,5,2012-11-30,4392.3076"
"33,5,2012-12-07,4777.9346"
"33,5,2012-12-14,2367.1511"
"33,5,2012-12-21,7813.574"
"33,5,2012-12-28,1812.2458"
"33,5,2013-01-04,1371.3118"
"33,5,2013-01-11,1429.5239"
"33,5,2013-01-18,1419.2921"
"33,5,2013-01-25,964.43585"
"33,5,2013-02-01,2291.2942"
"33,5,2013-02-08,2264.9941"
"33,5,2013-02-15,2603.0256"
"33,5,2013-02-22,1166.0282"
"33,5,2013-03-01,1651.4288"
"33,5,2013-03-08,1166.0282"
"33,5,2013-03-15,1166.0282"
"33,5,2013-03-22,1166.0282"
"33,5,2013-03-29,1034.764"
"33,5,2013-04-05,1034.764"
"33,5,2013-04-12,417.32275"
"33,5,2013-04-19,417.32275"
"33,5,2013-04-26,-429.91333"
"33,5,2013-05-03,-559.74554"
"33,5,2013-05-10,-559.74554"
"33,5,2013-05-17,-559.74554"
"33,5,2013-05-24,-308.1231"
"33,5,2013-05-31,-308.1231"
"33,5,2013-06-07,-443.3316"
"33,5,2013-06-14,-443.3316"
"33,5,2013-06-21,-443.3316"
"33,5,2013-06-28,-443.3316"
"33,5,2013-07-05,-443.3316"
"33,5,2013-07-12,-376.6176"
"33,5,2013-07-19,-376.6176"
"33,5,2013-07-26,-376.6176"
"33,7,2012-11-02,-13.298985"
"33,7,2012-11-09,1741.5067"
"33,7,2012-11-16,2829.8237"
"33,7,2012-11-23,5228.3525"
"33,7,2012-11-30,4562.985"
"33,7,2012-12-07,4496.081"
"33,7,2012-12-14,3179.535"
"33,7,2012-12-21,4669.5"
"33,7,2012-12-28,1144.0647"
"33,7,2013-01-04,123.16665"
"33,7,2013-01-11,217.36633"
"33,7,2013-01-18,-562.8846"
"33,7,2013-01-25,443.388"
"33,7,2013-02-01,778.9665"
"33,7,2013-02-08,414.04468"
"33,7,2013-02-15,884.9886"
"33,7,2013-02-22,1159.1892"
"33,7,2013-03-01,1159.1892"
"33,7,2013-03-08,1159.1892"
"33,7,2013-03-15,1159.1892"
"33,7,2013-03-22,1159.1892"
"33,7,2013-03-29,1226.8542"
"33,7,2013-04-05,1226.8542"
"33,7,2013-04-12,1226.8542"
"33,7,2013-04-19,1226.8542"
"33,7,2013-04-26,1226.8542"
"33,7,2013-05-03,768.1868"
"33,7,2013-05-10,768.1868"
"33,7,2013-05-17,768.1868"
"33,7,2013-05-24,1019.8093"
"33,7,2013-05-31,1019.8093"
"33,7,2013-06-07,974.47754"
"33,7,2013-06-14,974.47754"
"33,7,2013-06-21,974.47754"
"33,7,2013-06-28,974.47754"
"33,7,2013-07-05,974.47754"
"33,7,2013-07-12,866.70844"
"33,7,2013-07-19,619.0794"
"33,7,2013-07-26,311.67444"
"33,8,2012-11-02,5721.355"
"33,8,2012-11-09,5721.355"
"33,8,2012-11-16,5721.355"
"33,8,2012-11-23,5527.2217"
"33,8,2012-11-30,5268.7964"
"33,8,2012-12-07,5201.892"
"33,8,2012-12-14,5462.068"
"33,8,2012-12-21,5602.481"
"33,8,2012-12-28,4780.331"
"33,8,2013-01-04,4781.6055"
"33,8,2013-01-11,4748.8203"
"33,8,2013-01-18,4314.7036"
"33,8,2013-01-25,4974.842"
"33,8,2013-02-01,5487.3706"
"33,8,2013-02-08,5364.287"
"33,8,2013-02-15,5593.3926"
"33,8,2013-02-22,5867.5938"
"33,8,2013-03-01,5867.5938"
"33,8,2013-03-08,5867.5938"
"33,8,2013-03-15,5867.5938"
"33,8,2013-03-22,5867.5938"
"33,8,2013-03-29,5935.259"
"33,8,2013-04-05,5935.259"
"33,8,2013-04-12,5935.259"
"33,8,2013-04-19,5935.259"
"33,8,2013-04-26,5935.259"
"33,8,2013-05-03,5505.4897"
"33,8,2013-05-10,5505.4897"
"33,8,2013-05-17,5505.4897"
